id,idade,genero,estado_civil,portador_necessidades_especiais,possui_crianca_menor_que4anos,grau_escolaridade,area_formacao,treinamento_ultimo_ano,cargo,nivel_cargo,anos_empresa,anos_cargo_atual,tipo_projeto,horario_flexivel,viagem_negocios,oportunidade_usar_plenamente_habilidades_trabalho,departamento,anos_atual_gestor,salario,percepcao_valor_beneficios,anos_desde_ultima_promocao,recebeu_participacao_lucros_resultados_ultimos3anos,distancia_casa,tipo_transporte,modalidade_trabalho,satisfacao_gestor,satisfacao_relacionamento_colegas,satisfacao_trabalho,nivel_envolvimento_trabalho,avaliacao_desempenho,absenteismo,hora_extra,equilibrio_entre_vida_profissional_pessoal,demitido,demanda_oferta_vagas_mercado_para_cargo,diferenca_salarial_com_mercado_para_mesmo_cargo_nivel_experiencia,demissao_antes_atingir_break_even_acumulado
2882deba-cefb-4f95-a730-dbed9c0393ac,49,Masculino,Divorciado,Nao,Nao,4,Ciencia da Computacao,3,Arquiteto(a) de Solucoes,3,8,7,Inovacao,Nao,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),7,10466.0,2,0,Nao,7,Carro Proprio,Remoto,1,2,2,3,3,0,Nao,3,Nao,4,-1534.0,Nao
3795af4f-5da0-4a9b-9f7d-539006022518,55,Masculino,Casado,Nao,Nao,4,Bioinformatica,3,Arquiteto(a) de Solucoes,2,8,7,Sustentacao,Sim,Frequentemente_Viaja,3,Pesquisa e Desenvolvimento (P&D),7,8077.02,4,6,Nao,18,Outro,Remoto,2,4,2,3,3,1,Sim,3,Nao,4,-922.9799999999996,Nao
c635a738-b3c2-4c49-88a0-c7a82357e7a9,44,Feminino,Casado,Nao,Nao,3,Ciencia da Computacao,2,Arquiteto(a) de Solucoes,3,8,7,Inovacao,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),7,7879.0,3,6,Nao,2,Outro,Remoto,3,2,4,4,3,0,Sim,3,Nao,4,-4121.0,Nao
b8671e9f-ec7f-4c9e-a91b-ba4ba56283e3,34,Feminino,Solteiro,Nao,Nao,3,Bioinformatica,3,Arquiteto(a) de Solucoes,3,8,7,Inovacao,Sim,Raramente_Viaja,1,Pesquisa e Desenvolvimento (P&D),7,8621.0,2,7,Nao,9,Outro,Remoto,3,2,2,2,3,0,Nao,4,Nao,4,-3379.0,Nao
da5f469d-fe62-472d-b5d3-a3952685fb5e,28,Masculino,Casado,Nao,Nao,1,Ciencia da Computacao,2,Diretor(a) de Operacoes,2,8,6,Outros,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),7,11788.2,4,1,Nao,29,Outro,Remoto,1,2,2,1,3,1,Nao,2,Nao,3,-1211.7999999999993,Nao
e22c6325-dbc6-47b7-844f-f432e1e5066a,38,Masculino,Casado,Nao,Nao,2,Ciencia da Computacao,0,Executivo(a) de Contas,2,8,7,Outros,Sim,Nao_Viaja,4,Vendas,5,5249.0,2,7,Nao,2,Transporte publico,Remoto,3,4,4,2,3,3,Nao,3,Nao,2,49.0,Nao
9372b795-b90a-4189-b9a4-ebc7dd8fe293,38,Feminino,Solteiro,Nao,Nao,4,Ciencia da Computacao,2,Executivo(a) de Contas,2,8,3,Outros,Sim,Raramente_Viaja,4,Vendas,7,8686.0,2,0,Nao,1,Transporte publico,Presencial,3,3,4,2,4,0,Nao,4,Sim,2,3486.0,Nao
9e69b3b3-bbdf-4ae3-bdfc-d207fb35addb,32,Masculino,Divorciado,Nao,Nao,2,Bioinformatica,2,Executivo(a) de Contas,2,8,7,Outros,Sim,Frequentemente_Viaja,3,Vendas,7,4668.0,1,0,Nao,9,Transporte publico,Presencial,3,4,4,1,3,0,Nao,4,Sim,2,-532.0,Nao
5833aefe-481e-428c-b303-d88fa4ec098f,26,Feminino,Casado,Nao,Nao,1,Ciencia da Computacao,3,Analista de RH,1,8,7,Inovacao,Sim,Raramente_Viaja,3,Recursos Humanos,7,2942.0,2,5,Nao,25,Carro Proprio,Remoto,3,4,3,3,4,0,Nao,3,Nao,1,442.0,Nao
440413e2-bf69-49a9-8df1-d0b4ebcadb61,39,Masculino,Solteiro,Nao,Nao,5,Ciencia da Computacao,3,Executivo(a) de Contas,3,8,7,Outros,Nao,Raramente_Viaja,2,Vendas,7,7880.0,1,0,Nao,2,Transporte publico,Presencial,3,4,3,4,3,4,Nao,3,Nao,2,-120.0,Nao
9c36a6b8-5660-477a-a0bc-cea199f6760f,40,Masculino,Divorciado,Nao,Nao,4,Outros ,2,Analista de QA,2,8,7,Sustentacao,Sim,Nao_Viaja,4,Pesquisa e Desenvolvimento (P&D),7,4770.0,4,0,Nao,9,Carro Proprio,Remoto,4,3,3,3,3,4,Nao,4,Nao,3,-230.0,Nao
4998e731-d956-4398-bdaa-b8dfd02bc25f,33,Feminino,Casado,Nao,Nao,3,Bioinformatica,5,Engenheiro(a) de Machine Learning,1,8,7,Inovacao,Sim,Raramente_Viaja,1,Pesquisa e Desenvolvimento (P&D),6,3582.8,4,1,Nao,14,Transporte publico,Remoto,2,4,2,3,3,0,Nao,3,Nao,4,-1417.1999999999998,Nao
9d1612e2-fe86-4b35-83b1-144c101ac9e2,46,Masculino,Divorciado,Nao,Nao,2,Bioinformatica,3,Diretor(a) de Operacoes,3,8,7,Outros,Nao,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),7,16267.5,2,0,Nao,7,Carro Proprio,Remoto,3,2,3,3,3,0,Nao,3,Nao,3,267.5,Nao
6480100e-7691-4672-95e9-3755572b13f4,49,Masculino,Solteiro,Sim,Sim,3,Ciencia da Computacao,2,Gerente de Projetos,4,8,7,Sustentacao,Sim,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),0,15379.0,2,0,Nao,1,Outro,Presencial,4,1,3,3,3,0,Nao,3,Sim,2,379.0,Nao
1f2cc6bd-df72-4a09-98ab-37d04ff4156b,30,Feminino,Casado,Nao,Nao,2,Ciencia da Computacao,4,Diretor(a) de Tecnologia,3,8,7,Outros,Sim,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),7,14840.8,4,1,Nao,8,Transporte publico,Presencial,2,3,1,4,3,1,Sim,2,Nao,3,-159.20000000000073,Nao
962596f7-ea12-4e64-a27d-7b23a683557a,36,Feminino,Solteiro,Nao,Nao,1,Bioinformatica,2,Analista de QA,1,8,1,Inovacao,Sim,Frequentemente_Viaja,3,Pesquisa e Desenvolvimento (P&D),7,2583.6,4,1,Nao,18,Carro Proprio,Remoto,4,1,4,3,3,4,Nao,3,Nao,3,-616.4000000000001,Nao
e100a133-d542-4e39-8f72-f3c90ab74934,50,Feminino,Casado,Nao,Nao,3,Ciencia da Computacao,1,Diretor(a) de Tecnologia,5,8,3,Inovacao,Sim,Frequentemente_Viaja,2,Pesquisa e Desenvolvimento (P&D),7,23623.6,1,0,Nao,1,Outro,Remoto,2,1,2,3,3,2,Sim,2,Nao,3,-1376.4000000000015,Nao
5dba7ad7-ad1b-418d-94c9-cbcb9a829916,32,Feminino,Casado,Nao,Nao,4,Bioinformatica,2,Diretor(a) de Operacoes,2,8,7,Outros,Sim,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),3,12105.0,2,6,Nao,3,Carro Proprio,Presencial,2,3,1,3,3,4,Nao,4,Nao,3,-895.0,Nao
b62ec3b8-2b36-440b-8798-366de900400f,26,Masculino,Casado,Nao,Nao,2,Bioinformatica,2,Diretor(a) de Operacoes,2,8,7,Outros,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),3,9849.6,3,1,Nao,2,Outro,Remoto,3,2,4,4,3,3,Nao,3,Nao,3,-3150.3999999999996,Nao
dcd97775-6599-41f5-98dc-b276418e7683,26,Masculino,Solteiro,Nao,Nao,4,Marketing,0,Executivo(a) de Contas,2,8,7,Outros,Nao,Raramente_Viaja,3,Vendas,4,5828.0,1,7,Nao,4,Carro Proprio,Presencial,3,2,4,2,3,0,Sim,3,Nao,2,628.0,Nao
3fb6d205-1aad-4e1e-92d4-1af071625075,52,Masculino,Casado,Nao,Nao,4,Bioinformatica,3,Engenheiro(a) de Machine Learning,2,8,2,Sustentacao,Sim,Raramente_Viaja,1,Pesquisa e Desenvolvimento (P&D),7,6423.3,2,7,Nao,8,Outro,Remoto,2,1,2,2,3,3,Nao,2,Nao,4,-2576.7,Nao
7243758b-07c8-40b2-a7ea-fc8e07891f9e,41,Masculino,Solteiro,Nao,Nao,3,Marketing,5,Executivo(a) de Contas,2,8,7,Outros,Sim,Frequentemente_Viaja,1,Vendas,7,9355.0,3,7,Nao,4,Carro Proprio,Presencial,1,3,2,3,3,0,Nao,3,Nao,2,4155.0,Nao
932c2a6d-a4ed-431e-a6aa-88c9f8bb8d14,34,Feminino,Casado,Sim,Nao,3,Marketing,2,Executivo(a) de Contas,2,8,7,Outros,Nao,Raramente_Viaja,2,Vendas,7,6712.0,4,1,Nao,28,Transporte publico,Presencial,3,4,3,2,4,0,Nao,3,Sim,2,1512.0,Nao
f888c000-e496-461e-a3e6-ab6bf43c2c4b,32,Feminino,Solteiro,Nao,Nao,2,Ciencia da Computacao,2,Engenheiro(a) de Machine Learning,2,8,7,Inovacao,Nao,Frequentemente_Viaja,4,Pesquisa e Desenvolvimento (P&D),7,6497.4,3,0,Nao,2,Carro Proprio,Remoto,4,4,3,3,3,0,Sim,3,Sim,4,-2502.6000000000004,Nao
77be157a-1517-4244-8871-5b45ee3f3f1a,35,Masculino,Solteiro,Nao,Nao,3,Curso Tecnico,2,Executivo(a) de Contas,3,8,7,Outros,Nao,Raramente_Viaja,2,Vendas,7,9582.0,2,4,Nao,4,Outro,Presencial,1,1,1,3,4,0,Sim,3,Nao,2,1582.0,Nao
d0271241-1c1a-41fd-a54c-dfdaca5401d1,37,Masculino,Casado,Nao,Nao,3,Ciencia da Computacao,3,Engenheiro(a) de Machine Learning,1,8,7,Inovacao,Sim,Raramente_Viaja,1,Pesquisa e Desenvolvimento (P&D),7,4633.2,4,1,Nao,21,Outro,Remoto,2,1,1,4,3,0,Sim,2,Nao,4,-366.8000000000002,Nao
299fd315-d87e-424e-9a31-0234583b9f16,47,Masculino,Casado,Nao,Nao,4,Curso Tecnico,4,Engenheiro(a) de Machine Learning,2,8,7,Inovacao,Sim,Nao_Viaja,1,Pesquisa e Desenvolvimento (P&D),7,7107.1,4,1,Nao,14,Carro Proprio,Remoto,2,3,2,3,3,0,Nao,4,Nao,4,-1892.8999999999996,Nao
d84ba5aa-6de2-4b82-90be-289f5688c880,40,Feminino,Casado,Nao,Nao,2,Bioinformatica,2,Arquiteto(a) de Solucoes,2,8,7,Sustentacao,Sim,Frequentemente_Viaja,2,Pesquisa e Desenvolvimento (P&D),7,5368.66,3,3,Nao,2,Transporte publico,Remoto,2,4,2,4,4,1,Nao,3,Nao,4,-3631.34,Nao
44cee2d9-38bf-4c5e-a95a-f851c554e488,52,Masculino,Solteiro,Nao,Nao,3,Ciencia da Computacao,2,Executivo(a) de Contas,3,8,7,Outros,Sim,Raramente_Viaja,3,Vendas,7,8446.0,2,7,Nao,5,Carro Proprio,Remoto,2,3,2,3,3,1,Sim,2,Nao,2,446.0,Nao
e3ffe6f6-5ac7-4546-9a4c-be959f241d3e,35,Masculino,Casado,Nao,Nao,3,Ciencia da Computacao,2,Arquiteto(a) de Solucoes,3,8,7,Inovacao,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),0,7632.0,1,0,Nao,16,Transporte publico,Remoto,4,3,3,3,3,4,Sim,3,Sim,4,-4368.0,Nao
409be6f5-abde-4b89-940a-6a3893fb7dba,29,Feminino,Solteiro,Nao,Nao,1,Outros ,1,Arquiteto(a) de Solucoes,3,8,7,Sustentacao,Sim,Frequentemente_Viaja,3,Pesquisa e Desenvolvimento (P&D),7,7553.0,4,7,Nao,14,Carro Proprio,Remoto,4,1,4,3,3,0,Sim,3,Nao,4,-4447.0,Nao
2934e7a3-b5ab-4330-956f-ef25b6481301,48,Feminino,Divorciado,Nao,Nao,4,Ciencia da Computacao,2,Executivo(a) de Contas,2,8,7,Outros,Sim,Raramente_Viaja,4,Vendas,7,6439.0,1,7,Nao,16,Carro Proprio,Remoto,3,3,3,3,3,3,Nao,3,Nao,2,1239.0,Nao
0bd6efcc-8e4f-42ae-8f0f-d832f543b9e4,39,Feminino,Casado,Nao,Nao,3,Recursos Humanos,3,Analista de RH,2,8,3,Outros,Sim,Raramente_Viaja,1,Recursos Humanos,6,6389.0,3,3,Nao,3,Carro Proprio,Remoto,2,3,2,4,3,2,Nao,1,Nao,1,1389.0,Nao
04f47f2a-90c3-4c2c-b435-3c0f538900b3,38,Masculino,Casado,Nao,Nao,4,Ciencia da Computacao,1,Diretor(a) de Operacoes,2,8,3,Outros,Sim,Frequentemente_Viaja,3,Pesquisa e Desenvolvimento (P&D),7,9577.8,1,7,Nao,6,Transporte publico,Presencial,2,4,3,2,3,0,Nao,3,Sim,3,-3422.2000000000007,Nao
c6a9b945-2fc9-4108-9df8-64da5d885533,27,Feminino,Solteiro,Nao,Nao,2,Bioinformatica,5,Executivo(a) de Contas,2,8,7,Outros,Sim,Raramente_Viaja,3,Vendas,7,6500.0,1,0,Nao,2,Outro,Remoto,3,2,3,4,3,0,Nao,2,Nao,2,1300.0,Nao
55aa9cc1-7b9f-49f6-aa5b-b764ccf53be9,27,Feminino,Solteiro,Nao,Nao,4,Ciencia da Computacao,2,Engenheiro(a) de Machine Learning,1,8,2,Inovacao,Nao,Raramente_Viaja,4,Pesquisa e Desenvolvimento (P&D),7,3112.2,1,7,Nao,17,Outro,Remoto,2,4,3,3,3,0,Sim,3,Nao,4,-1887.8000000000002,Nao
b69d906f-6657-4702-a00a-8bf120b0d917,26,Masculino,Solteiro,Nao,Nao,2,Ciencia da Computacao,2,Engenheiro(a) de Machine Learning,1,8,5,Sustentacao,Nao,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),2,3737.5,3,2,Nao,4,Carro Proprio,Remoto,3,2,4,3,4,0,Sim,2,Nao,4,-1262.5,Nao
f7a4d8f4-0fc6-415d-acb6-c84d9096dc4b,44,Masculino,Casado,Nao,Nao,2,Ciencia da Computacao,0,Engenheiro(a) de Machine Learning,1,8,7,Inovacao,Sim,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),1,3326.7,1,7,Nao,9,Carro Proprio,Remoto,2,4,1,3,3,0,Sim,3,Nao,4,-1673.3000000000002,Nao
5a052d03-eb7e-4d0a-a235-1e7111e3c446,45,Feminino,Casado,Nao,Nao,4,Ciencia da Computacao,3,Executivo(a) de Contas,2,8,7,Sustentacao,Sim,Nao_Viaja,3,Vendas,7,5154.0,3,5,Nao,2,Outro,Presencial,3,2,3,3,4,1,Nao,4,Sim,2,-46.0,Nao
168396a0-f323-42d8-a907-8d351fcf8a93,33,Feminino,Casado,Nao,Nao,4,Ciencia da Computacao,3,Engenheiro(a) de Machine Learning,1,8,7,Inovacao,Sim,Frequentemente_Viaja,2,Pesquisa e Desenvolvimento (P&D),0,3781.7,1,3,Nao,3,Transporte publico,Presencial,3,3,3,3,3,0,Sim,3,Nao,4,-1218.3000000000002,Nao
a5bc89dc-348b-45d7-9734-9c4b8fb0ea58,52,Masculino,Solteiro,Nao,Nao,4,Ciencia da Computacao,4,Arquiteto(a) de Solucoes,3,8,6,Sustentacao,Sim,Raramente_Viaja,1,Pesquisa e Desenvolvimento (P&D),0,10445.0,4,4,Nao,7,Transporte publico,Remoto,1,4,2,3,3,0,Nao,3,Sim,4,-1555.0,Nao
b91f8339-c927-4322-a3db-ff5eaeb4bf98,38,Masculino,Divorciado,Nao,Nao,4,Marketing,2,Executivo(a) de Contas,3,8,7,Sustentacao,Nao,Raramente_Viaja,4,Vendas,7,8740.0,1,2,Nao,10,Carro Proprio,Presencial,3,2,3,2,3,1,Sim,3,Sim,2,740.0,Nao
9cdafc38-30da-4404-8bed-4c48b1ea3cbf,26,Masculino,Casado,Nao,Nao,3,Ciencia da Computacao,3,Executivo(a) de Contas,2,8,7,Sustentacao,Sim,Raramente_Viaja,2,Vendas,7,5296.0,4,7,Nao,1,Transporte publico,Presencial,2,2,3,3,3,4,Nao,3,Sim,2,96.0,Nao
f48874d8-0231-4db4-8c79-ad211ca28918,45,Masculino,Casado,Sim,Sim,3,Outros ,3,Executivo(a) de Contas,2,8,7,Outros,Sim,Raramente_Viaja,2,Vendas,7,4805.0,4,3,Nao,2,Carro Proprio,Presencial,1,2,2,3,3,0,Nao,4,Nao,2,-395.0,Nao
05583157-3d57-4bea-ab41-249881b4ab96,35,Masculino,Solteiro,Nao,Nao,3,Outros ,3,Diretor(a) de Operacoes,3,8,5,Outros,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),6,15331.5,4,1,Nao,7,Transporte publico,Presencial,4,2,3,3,4,3,Nao,4,Sim,3,-668.5,Nao
2580c89b-9b8b-49e4-b02a-a3081737d4a6,35,Masculino,Casado,Nao,Nao,4,Bioinformatica,2,Analista de QA,1,8,0,Sustentacao,Nao,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),7,2709.6,1,1,Nao,1,Transporte publico,Remoto,2,2,3,2,3,1,Nao,3,Nao,3,-490.4000000000001,Nao
18fb4880-3087-4c10-b71f-407bead732f4,28,Feminino,Solteiro,Nao,Nao,3,Outros ,4,Engenheiro(a) de Machine Learning,2,8,7,Inovacao,Sim,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),7,4758.0,4,1,Nao,10,Transporte publico,Remoto,2,4,3,3,3,0,Nao,4,Nao,4,-4242.0,Nao
3e9f6ad1-4ac8-4e83-a928-b8300151cb90,27,Feminino,Casado,Sim,Nao,4,Marketing,3,Executivo(a) de Contas,2,8,7,Outros,Sim,Raramente_Viaja,2,Vendas,7,6214.0,4,0,Nao,8,Transporte publico,Presencial,2,1,2,3,3,0,Nao,3,Nao,2,1014.0,Nao
3df42d61-9c6f-43cb-ab39-5a0a94f367f0,32,Feminino,Casado,Nao,Nao,3,Bioinformatica,4,Analista de QA,1,8,0,Sustentacao,Sim,Raramente_Viaja,1,Pesquisa e Desenvolvimento (P&D),7,2844.0,4,0,Nao,2,Outro,Remoto,1,3,2,3,3,1,Nao,3,Nao,3,-356.0,Nao
2543ab94-46cb-4944-8127-4ca62553d842,34,Masculino,Casado,Nao,Nao,4,Curso Tecnico,3,Arquiteto(a) de Solucoes,2,8,2,Sustentacao,Nao,Frequentemente_Viaja,4,Pesquisa e Desenvolvimento (P&D),7,6404.7,3,7,Nao,10,Transporte publico,Remoto,3,2,3,2,3,0,Nao,2,Sim,4,-2595.3,Nao
cc34b299-0a2a-4e40-851e-ac5191302ad3,34,Masculino,Divorciado,Nao,Nao,4,Bioinformatica,2,Executivo(a) de Contas,3,8,7,Outros,Nao,Raramente_Viaja,2,Vendas,1,8628.0,4,1,Nao,13,Transporte publico,Presencial,3,3,3,3,3,0,Nao,2,Nao,2,628.0,Nao
eac905e1-f0b0-4db9-98e0-5e99c5bf766e,43,Masculino,Divorciado,Nao,Nao,5,Bioinformatica,3,Analista de QA,2,8,7,Sustentacao,Sim,Frequentemente_Viaja,2,Pesquisa e Desenvolvimento (P&D),7,6814.8,1,4,Nao,9,Carro Proprio,Remoto,3,2,3,3,3,0,Sim,3,Nao,3,1814.8000000000002,Nao
4d7dfea6-ab81-4563-a520-582e991f976f,34,Feminino,Divorciado,Nao,Nao,3,Curso Tecnico,3,SDR (Sales Development Representative),1,8,2,Outros,Sim,Raramente_Viaja,3,Vendas,6,3094.8,2,0,Nao,14,Transporte publico,Remoto,4,4,3,3,3,0,Sim,3,Nao,2,94.80000000000018,Nao
e8965aa9-5d19-4984-850d-443c516f1fcc,43,Masculino,Casado,Sim,Nao,3,Ciencia da Computacao,2,Diretor(a) de Tecnologia,5,8,7,Outros,Sim,Raramente_Viaja,4,Pesquisa e Desenvolvimento (P&D),7,25662.0,2,0,Nao,3,Transporte publico,Presencial,4,2,4,1,3,4,Nao,3,Sim,3,662.0,Nao
6bdf9c72-7d2f-425a-9507-559ab1a5c4d5,30,Feminino,Solteiro,Nao,Nao,2,Bioinformatica,3,Diretor(a) de Operacoes,2,8,4,Outros,Nao,Nao_Viaja,3,Pesquisa e Desenvolvimento (P&D),7,8451.0,1,1,Nao,9,Transporte publico,Remoto,2,3,3,3,3,0,Sim,3,Sim,3,-4549.0,Nao
2bf273a8-b917-4d77-8c5b-054af43ddcb5,43,Feminino,Casado,Nao,Nao,3,Ciencia da Computacao,1,Diretor(a) de Operacoes,3,8,7,Outros,Nao,Frequentemente_Viaja,1,Pesquisa e Desenvolvimento (P&D),1,16230.0,4,0,Nao,27,Outro,Presencial,2,3,1,3,3,0,Nao,3,Nao,3,230.0,Nao
ebcca6bb-efc3-411d-a85d-44cd21146f1a,39,Feminino,Casado,Nao,Nao,1,Ciencia da Computacao,3,Analista de QA,1,8,3,Sustentacao,Sim,Frequentemente_Viaja,4,Pesquisa e Desenvolvimento (P&D),7,4506.0,3,0,Nao,8,Transporte publico,Remoto,3,1,3,3,3,2,Nao,3,Nao,3,1306.0,Nao
266df34b-a785-4e3e-88b8-4b74dff79212,40,Masculino,Casado,Nao,Nao,2,Bioinformatica,5,Executivo(a) de Contas,2,8,4,Outros,Sim,Raramente_Viaja,1,Vendas,1,5473.0,4,7,Nao,9,Outro,Presencial,2,4,1,3,3,0,Nao,4,Nao,2,273.0,Nao
8c5d1d25-8fc8-48a6-a833-6232a55674b5,48,Feminino,Casado,Nao,Nao,4,Outros ,3,Engenheiro(a) de Machine Learning,1,8,2,Sustentacao,Sim,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),6,3077.1,1,7,Nao,15,Transporte publico,Presencial,1,4,1,3,3,0,Nao,2,Sim,4,-1922.9,Nao
f25bd808-5500-4f7c-8475-066153a9fc6d,26,Masculino,Casado,Nao,Nao,4,Bioinformatica,2,Analista de QA,1,8,7,Sustentacao,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),7,5304.0,4,0,Nao,3,Outro,Remoto,4,2,4,4,4,0,Nao,3,Nao,3,2104.0,Nao
3b1bac59-772c-4251-b5cf-2ad98b6317bb,45,Masculino,Divorciado,Nao,Nao,3,Bioinformatica,2,Arquiteto(a) de Solucoes,3,7,7,Sustentacao,Sim,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),7,10851.0,2,0,Nao,20,Transporte publico,Remoto,2,2,1,1,3,4,Sim,3,Nao,4,-1149.0,Nao
0336c338-1378-417b-b8cc-cacde7e21a57,29,Masculino,Casado,Nao,Nao,4,Outros ,4,Analista de QA,1,7,7,Sustentacao,Nao,Raramente_Viaja,1,Pesquisa e Desenvolvimento (P&D),7,2542.8,3,0,Nao,8,Outro,Presencial,2,4,1,1,3,2,Sim,2,Sim,3,-657.1999999999998,Nao
d7baffe1-9e76-4c0f-a315-8141c64ecbe6,36,Masculino,Divorciado,Nao,Nao,4,Curso Tecnico,3,Executivo(a) de Contas,2,7,7,Outros,Sim,Nao_Viaja,3,Vendas,7,5079.0,3,0,Nao,8,Outro,Remoto,4,4,4,3,3,0,Nao,3,Nao,2,-121.0,Nao
59edd076-c198-49c3-a5ae-50aa33a1c050,27,Feminino,Solteiro,Nao,Nao,3,Ciencia da Computacao,2,Executivo(a) de Contas,2,7,7,Outros,Nao,Frequentemente_Viaja,3,Vendas,7,9981.0,2,0,Nao,20,Transporte publico,Presencial,3,4,3,3,3,4,Nao,3,Nao,2,4781.0,Nao
936c374d-5df5-468f-8d90-58b8128f7fbb,38,Feminino,Solteiro,Nao,Nao,4,Marketing,2,Executivo(a) de Contas,2,7,7,Outros,Nao,Raramente_Viaja,3,Vendas,5,4028.0,2,0,Nao,7,Outro,Presencial,4,1,4,2,4,0,Nao,3,Sim,2,-1172.0,Nao
864fe44a-dab0-42c1-b463-c1257fa9e979,26,Masculino,Solteiro,Nao,Nao,3,Bioinformatica,5,Analista de QA,1,7,7,Sustentacao,Nao,Nao_Viaja,4,Pesquisa e Desenvolvimento (P&D),7,3084.0,3,5,Nao,7,Transporte publico,Remoto,4,3,4,3,4,0,Nao,3,Nao,3,-116.0,Nao
6ef74abf-3ccd-4c56-9675-ffdccc933f97,27,Masculino,Divorciado,Nao,Nao,3,Outros ,3,Analista de QA,1,7,7,Inovacao,Sim,Raramente_Viaja,1,Pesquisa e Desenvolvimento (P&D),7,4879.2,1,0,Nao,19,Carro Proprio,Remoto,1,1,1,2,3,4,Nao,3,Nao,3,1679.1999999999998,Nao
6155d7c8-42f1-42ef-969b-d02a5d306238,35,Masculino,Casado,Nao,Nao,4,Ciencia da Computacao,2,Executivo(a) de Contas,2,7,7,Outros,Sim,Raramente_Viaja,2,Vendas,7,8966.0,3,1,Nao,17,Outro,Presencial,2,4,1,3,3,4,Sim,3,Nao,2,3766.0,Nao
2cff6eb4-7f88-456f-89f9-7c4ebc1cb5c2,46,Feminino,Casado,Nao,Nao,3,Curso Tecnico,2,Gerente de Projetos,4,7,7,Sustentacao,Sim,Raramente_Viaja,3,Vendas,7,16872.0,1,7,Nao,2,Carro Proprio,Presencial,2,2,2,1,3,0,Sim,2,Sim,2,1872.0,Nao
4aafb7bc-0aec-47ef-afac-113077c2a789,35,Feminino,Divorciado,Nao,Nao,3,Ciencia da Computacao,6,Gerente de Projetos,3,7,7,Sustentacao,Sim,Raramente_Viaja,1,Pesquisa e Desenvolvimento (P&D),2,11996.0,4,6,Nao,22,Transporte publico,Presencial,2,2,2,4,3,4,Nao,2,Sim,2,-4.0,Nao
61aa727e-acea-4d6d-a5dc-13f8ffa07f8c,25,Masculino,Casado,Nao,Nao,1,Bioinformatica,1,SDR (Sales Development Representative),1,7,4,Outros,Sim,Raramente_Viaja,4,Vendas,6,2515.2,3,0,Nao,13,Outro,Remoto,2,3,3,3,3,0,Nao,3,Sim,2,-484.8000000000002,Nao
1190ad65-636d-4a8d-9717-59d7b4ed8c01,31,Masculino,Divorciado,Nao,Nao,4,Bioinformatica,4,Executivo(a) de Contas,2,7,7,Outros,Nao,Raramente_Viaja,3,Vendas,7,5460.0,1,5,Nao,6,Carro Proprio,Remoto,4,4,4,4,4,1,Nao,4,Nao,2,260.0,Nao
c414edc7-6bbc-44ce-ae10-5c83756358b7,39,Masculino,Casado,Nao,Nao,5,Bioinformatica,3,Diretor(a) de Operacoes,2,7,7,Outros,Sim,Raramente_Viaja,1,Pesquisa e Desenvolvimento (P&D),7,9678.6,1,7,Nao,10,Carro Proprio,Remoto,1,4,1,3,3,0,Nao,3,Sim,3,-3321.3999999999996,Nao
dbc8f4c3-0a70-4949-a9fb-677798f9ea74,50,Feminino,Divorciado,Nao,Nao,4,Bioinformatica,3,Gerente de Projetos,5,7,0,Inovacao,Sim,Raramente_Viaja,3,Vendas,6,19517.0,2,0,Nao,1,Carro Proprio,Remoto,4,3,4,3,3,0,Nao,2,Nao,2,1517.0,Nao
f68ecc10-5293-4717-aeab-64f0f1c9df8c,39,Masculino,Casado,Nao,Nao,1,Bioinformatica,5,Arquiteto(a) de Solucoes,3,7,7,Inovacao,Nao,Raramente_Viaja,1,Pesquisa e Desenvolvimento (P&D),7,9991.0,2,1,Nao,6,Carro Proprio,Remoto,1,1,1,2,3,1,Nao,3,Sim,4,-2009.0,Nao
7e9dbfc6-c779-40b2-9108-870ff6b2fe28,36,Feminino,Divorciado,Nao,Nao,3,Curso Tecnico,2,Diretor(a) de Operacoes,3,7,7,Sustentacao,Sim,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),7,15378.0,1,7,Nao,1,Outro,Presencial,1,3,1,1,4,0,Sim,3,Sim,3,-622.0,Nao
