id,idade,genero,estado_civil,portador_necessidades_especiais,possui_crianca_menor_que4anos,grau_escolaridade,area_formacao,treinamento_ultimo_ano,cargo,nivel_cargo,anos_empresa,anos_cargo_atual,tipo_projeto,horario_flexivel,viagem_negocios,oportunidade_usar_plenamente_habilidades_trabalho,departamento,anos_atual_gestor,salario,percepcao_valor_beneficios,anos_desde_ultima_promocao,distancia_casa,tipo_transporte,modalidade_trabalho,satisfacao_gestor,satisfacao_relacionamento_colegas,satisfacao_trabalho,nivel_envolvimento_trabalho,avaliacao_desempenho,absenteismo,hora_extra,equilibrio_entre_vida_profissional_pessoal,demitido,demanda_oferta_vagas_mercado_para_cargo,diferenca_salarial_com_mercado_para_mesmo_cargo_nivel_experiencia
e753aabe-f9d9-4f37-b910-9b22caa76e48,26,Masculino,Solteiro,Nao,Nao,Ensino superior,Ciencia da Computacao,2,Engenheiro(a) de Machine Learning,Junior,8,5,Sustentacao,Nao,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),2,3737.5,Alto,2,4,Carro Proprio,Remoto,Alto,Medio,Muito Alto,Alto,Extraordinario,0,Sim,Bom,Nao,Muito Alto,-1262.5
fa9ca1ea-a4d9-4bae-8a69-b80bcb9255e2,44,Masculino,Casado,Nao,Nao,Ensino superior,Ciencia da Computacao,0,Engenheiro(a) de Machine Learning,Junior,8,7,Inovacao,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),1,3326.7,Baixo,7,9,Carro Proprio,Remoto,Medio,Muito Alto,Baixo,Alto,Excelente,0,Sim,Melhor,Nao,Muito Alto,-1673.3000000000002
846902ce-88ab-4637-8a1b-b6f79b1ff6ae,45,Feminino,Casado,Nao,Nao,Mestrado,Ciencia da Computacao,3,Executivo(a) de Contas,Pleno,8,7,Sustentacao,Sim,Nao_Viaja,Consideravelmente,Vendas,7,5154.0,Alto,5,2,Outro,Presencial,Alto,Medio,Alto,Alto,Extraordinario,1,Nao,Otimo,Sim,Medio,-46.0
b24ca876-0bdb-408d-9dfa-656c4a6ee84f,33,Feminino,Casado,Nao,Nao,Mestrado,Ciencia da Computacao,3,Engenheiro(a) de Machine Learning,Junior,8,7,Inovacao,Sim,Frequentemente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),0,3781.7,Baixo,3,3,Transporte publico,Presencial,Alto,Alto,Alto,Alto,Excelente,0,Sim,Melhor,Nao,Muito Alto,-1218.3000000000002
bcced1ef-ba7f-4ec0-a1f6-dd20e9ea07d0,52,Masculino,Solteiro,Nao,Nao,Mestrado,Ciencia da Computacao,4,Arquiteto(a) de Solucoes,Senior,8,6,Sustentacao,Sim,Raramente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),0,10445.0,Muito Alto,4,7,Transporte publico,Remoto,Baixo,Muito Alto,Medio,Alto,Excelente,0,Nao,Melhor,Sim,Muito Alto,-1555.0
338d4ac1-e236-4e32-80fa-c14d6cc6f330,38,Masculino,Divorciado,Nao,Nao,Mestrado,Marketing,2,Executivo(a) de Contas,Senior,8,7,Sustentacao,Nao,Raramente_Viaja,Completamente,Vendas,7,8740.0,Baixo,2,10,Carro Proprio,Presencial,Alto,Medio,Alto,Medio,Excelente,1,Sim,Melhor,Sim,Medio,740.0
5753dcb0-478f-4ed5-b949-92b1304f6bf7,26,Masculino,Casado,Nao,Nao,Especializacao,Ciencia da Computacao,3,Executivo(a) de Contas,Pleno,8,7,Sustentacao,Sim,Raramente_Viaja,Razoavelmente,Vendas,7,5296.0,Muito Alto,7,1,Transporte publico,Presencial,Medio,Medio,Alto,Alto,Excelente,4,Nao,Melhor,Sim,Medio,96.0
efa556f7-22f3-4d38-88fc-9a55012fd127,45,Masculino,Casado,Sim,Sim,Especializacao,Outros ,3,Executivo(a) de Contas,Pleno,8,7,Outros,Sim,Raramente_Viaja,Razoavelmente,Vendas,7,4805.0,Muito Alto,3,2,Carro Proprio,Presencial,Baixo,Medio,Medio,Alto,Excelente,0,Nao,Otimo,Nao,Medio,-395.0
0cfbdb9c-a334-4af3-a9e5-6ba77abbcad4,35,Masculino,Solteiro,Nao,Nao,Especializacao,Outros ,3,Diretor(a) de Operacoes,Senior,8,5,Outros,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),6,15331.5,Muito Alto,1,7,Transporte publico,Presencial,Muito Alto,Medio,Alto,Alto,Extraordinario,3,Nao,Otimo,Sim,Alto,-668.5
7f0a9f8c-4af6-4767-9759-fe06a0fad0ce,35,Masculino,Casado,Nao,Nao,Mestrado,Bioinformatica,2,Analista de QA,Junior,8,0,Sustentacao,Nao,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),7,2709.6,Baixo,1,1,Transporte publico,Remoto,Medio,Medio,Alto,Medio,Excelente,1,Nao,Melhor,Nao,Alto,-490.4000000000001
67ab0047-2a34-4549-a974-9dbbfc458f41,28,Feminino,Solteiro,Nao,Nao,Especializacao,Outros ,4,Engenheiro(a) de Machine Learning,Pleno,8,7,Inovacao,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),7,4758.0,Muito Alto,1,10,Transporte publico,Remoto,Medio,Muito Alto,Alto,Alto,Excelente,0,Nao,Otimo,Nao,Muito Alto,-4242.0
256cc690-e554-46f2-a777-5c716ff42401,27,Feminino,Casado,Sim,Nao,Mestrado,Marketing,3,Executivo(a) de Contas,Pleno,8,7,Outros,Sim,Raramente_Viaja,Razoavelmente,Vendas,7,6214.0,Muito Alto,0,8,Transporte publico,Presencial,Medio,Baixo,Medio,Alto,Excelente,0,Nao,Melhor,Nao,Medio,1014.0
20c942ee-9382-4864-bd9d-cde802950c86,32,Feminino,Casado,Nao,Nao,Especializacao,Bioinformatica,4,Analista de QA,Junior,8,0,Sustentacao,Sim,Raramente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),7,2844.0,Muito Alto,0,2,Outro,Remoto,Baixo,Alto,Medio,Alto,Excelente,1,Nao,Melhor,Nao,Alto,-356.0
133ec5c1-f09c-49a7-a002-fa92e572cfaf,34,Masculino,Casado,Nao,Nao,Mestrado,Curso Tecnico,3,Arquiteto(a) de Solucoes,Pleno,8,2,Sustentacao,Nao,Frequentemente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),7,6404.7,Alto,7,10,Transporte publico,Remoto,Alto,Medio,Alto,Medio,Excelente,0,Nao,Bom,Sim,Muito Alto,-2595.3
0292aab8-5579-4c6a-8b54-a53b002ed812,34,Masculino,Divorciado,Nao,Nao,Mestrado,Bioinformatica,2,Executivo(a) de Contas,Senior,8,7,Outros,Nao,Raramente_Viaja,Razoavelmente,Vendas,1,8628.0,Muito Alto,1,13,Transporte publico,Presencial,Alto,Alto,Alto,Alto,Excelente,0,Nao,Bom,Nao,Medio,628.0
9d440d85-a78a-44a4-8d74-f808c260832f,43,Masculino,Divorciado,Nao,Nao,Doutorado,Bioinformatica,3,Analista de QA,Pleno,8,7,Sustentacao,Sim,Frequentemente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),7,6814.8,Baixo,4,9,Carro Proprio,Remoto,Alto,Medio,Alto,Alto,Excelente,0,Sim,Melhor,Nao,Alto,1814.8
ccace3a1-9dbc-483a-9041-d24a7eb1d6f1,34,Feminino,Divorciado,Nao,Nao,Especializacao,Curso Tecnico,3,SDR (Sales Development Representative),Junior,8,2,Outros,Sim,Raramente_Viaja,Consideravelmente,Vendas,6,3094.8,Medio,0,14,Transporte publico,Remoto,Muito Alto,Muito Alto,Alto,Alto,Excelente,0,Sim,Melhor,Nao,Medio,94.80000000000018
202b23a6-efa8-4c87-adbd-ff5c1d2900f4,43,Masculino,Casado,Sim,Nao,Especializacao,Ciencia da Computacao,2,Diretor(a) de Tecnologia,Diretor,8,7,Outros,Sim,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),7,25662.0,Medio,0,3,Transporte publico,Presencial,Muito Alto,Medio,Muito Alto,Baixo,Excelente,4,Nao,Melhor,Sim,Alto,662.0
3784bf01-5540-49f7-b98b-f5e7a72574fc,30,Feminino,Solteiro,Nao,Nao,Ensino superior,Bioinformatica,3,Diretor(a) de Operacoes,Pleno,8,4,Outros,Nao,Nao_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),7,8451.0,Baixo,1,9,Transporte publico,Remoto,Medio,Alto,Alto,Alto,Excelente,0,Sim,Melhor,Sim,Alto,-4549.0
e5bcad0b-5368-4c2e-9eea-86689cbe377b,43,Feminino,Casado,Nao,Nao,Especializacao,Ciencia da Computacao,1,Diretor(a) de Operacoes,Senior,8,7,Outros,Nao,Frequentemente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),1,16230.0,Muito Alto,0,27,Outro,Presencial,Medio,Alto,Baixo,Alto,Excelente,0,Nao,Melhor,Nao,Alto,230.0
15b03804-5e8e-4aa6-b170-8417ed2babe3,39,Feminino,Casado,Nao,Nao,Ensino medio ou abaixo,Ciencia da Computacao,3,Analista de QA,Junior,8,3,Sustentacao,Sim,Frequentemente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),7,4506.0,Alto,0,8,Transporte publico,Remoto,Alto,Baixo,Alto,Alto,Excelente,2,Nao,Melhor,Nao,Alto,1306.0
14149f6f-3673-4db9-be2a-21e000312c1b,40,Masculino,Casado,Nao,Nao,Ensino superior,Bioinformatica,5,Executivo(a) de Contas,Pleno,8,4,Outros,Sim,Raramente_Viaja,Pouco,Vendas,1,5473.0,Muito Alto,7,9,Outro,Presencial,Medio,Muito Alto,Baixo,Alto,Excelente,0,Nao,Otimo,Nao,Medio,273.0
6c594d85-2ad8-4932-8bc4-40a21c33c81d,48,Feminino,Casado,Nao,Nao,Mestrado,Outros ,3,Engenheiro(a) de Machine Learning,Junior,8,2,Sustentacao,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),6,3077.1,Baixo,7,15,Transporte publico,Presencial,Baixo,Muito Alto,Baixo,Alto,Excelente,0,Nao,Bom,Sim,Muito Alto,-1922.9
4acb1721-0cb6-40ee-a14d-062f3b721f54,26,Masculino,Casado,Nao,Nao,Mestrado,Bioinformatica,2,Analista de QA,Junior,8,7,Sustentacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),7,5304.0,Muito Alto,0,3,Outro,Remoto,Muito Alto,Medio,Muito Alto,Muito Alto,Extraordinario,0,Nao,Melhor,Nao,Alto,2104.0
bb233a4d-257e-45ff-8e1d-10d359c03847,45,Masculino,Divorciado,Nao,Nao,Especializacao,Bioinformatica,2,Arquiteto(a) de Solucoes,Senior,7,7,Sustentacao,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),7,10851.0,Medio,0,20,Transporte publico,Remoto,Medio,Medio,Baixo,Baixo,Excelente,4,Sim,Melhor,Nao,Muito Alto,-1149.0
85b6927a-84af-4b72-97b4-e818c450978b,29,Masculino,Casado,Nao,Nao,Mestrado,Outros ,4,Analista de QA,Junior,7,7,Sustentacao,Nao,Raramente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),7,2542.8,Alto,0,8,Outro,Presencial,Medio,Muito Alto,Baixo,Baixo,Excelente,2,Sim,Bom,Sim,Alto,-657.1999999999998
8da34165-9bb0-4c4c-b1b1-69def3209256,36,Masculino,Divorciado,Nao,Nao,Mestrado,Curso Tecnico,3,Executivo(a) de Contas,Pleno,7,7,Outros,Sim,Nao_Viaja,Consideravelmente,Vendas,7,5079.0,Alto,0,8,Outro,Remoto,Muito Alto,Muito Alto,Muito Alto,Alto,Excelente,0,Nao,Melhor,Nao,Medio,-121.0
cbace8ca-5be0-4c29-b19d-ca5bd0319ec5,27,Feminino,Solteiro,Nao,Nao,Especializacao,Ciencia da Computacao,2,Executivo(a) de Contas,Pleno,7,7,Outros,Nao,Frequentemente_Viaja,Consideravelmente,Vendas,7,9981.0,Medio,0,20,Transporte publico,Presencial,Alto,Muito Alto,Alto,Alto,Excelente,4,Nao,Melhor,Nao,Medio,4781.0
e99f0e00-950d-4068-aeff-fa0184043148,38,Feminino,Solteiro,Nao,Nao,Mestrado,Marketing,2,Executivo(a) de Contas,Pleno,7,7,Outros,Nao,Raramente_Viaja,Consideravelmente,Vendas,5,4028.0,Medio,0,7,Outro,Presencial,Muito Alto,Baixo,Muito Alto,Medio,Extraordinario,0,Nao,Melhor,Sim,Medio,-1172.0
c4a91275-c449-42c9-82de-3dea1cbc17ff,26,Masculino,Solteiro,Nao,Nao,Especializacao,Bioinformatica,5,Analista de QA,Junior,7,7,Sustentacao,Nao,Nao_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),7,3084.0,Alto,5,7,Transporte publico,Remoto,Muito Alto,Alto,Muito Alto,Alto,Extraordinario,0,Nao,Melhor,Nao,Alto,-116.0
3eb5cb5a-1a94-4463-b9ff-59386a69036e,27,Masculino,Divorciado,Nao,Nao,Especializacao,Outros ,3,Analista de QA,Junior,7,7,Inovacao,Sim,Raramente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),7,4879.2,Baixo,0,19,Carro Proprio,Remoto,Baixo,Baixo,Baixo,Medio,Excelente,4,Nao,Melhor,Nao,Alto,1679.1999999999998
ff537318-c05b-4fb5-b5b7-6d41d4888165,35,Masculino,Casado,Nao,Nao,Mestrado,Ciencia da Computacao,2,Executivo(a) de Contas,Pleno,7,7,Outros,Sim,Raramente_Viaja,Razoavelmente,Vendas,7,8966.0,Alto,1,17,Outro,Presencial,Medio,Muito Alto,Baixo,Alto,Excelente,4,Sim,Melhor,Nao,Medio,3766.0
9634cb5a-6294-4679-ae5c-768a960d591c,46,Feminino,Casado,Nao,Nao,Especializacao,Curso Tecnico,2,Gerente de Projetos,Gerente,7,7,Sustentacao,Sim,Raramente_Viaja,Consideravelmente,Vendas,7,16872.0,Baixo,7,2,Carro Proprio,Presencial,Medio,Medio,Medio,Baixo,Excelente,0,Sim,Bom,Sim,Medio,1872.0
2c4be0b5-0119-40fc-8a71-1da1d4a3525f,35,Feminino,Divorciado,Nao,Nao,Especializacao,Ciencia da Computacao,6,Gerente de Projetos,Senior,7,7,Sustentacao,Sim,Raramente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),2,11996.0,Muito Alto,6,22,Transporte publico,Presencial,Medio,Medio,Medio,Muito Alto,Excelente,4,Nao,Bom,Sim,Medio,-4.0
2a000825-9c81-4f40-b601-2ce0011c977c,25,Masculino,Casado,Nao,Nao,Ensino medio ou abaixo,Bioinformatica,1,SDR (Sales Development Representative),Junior,7,4,Outros,Sim,Raramente_Viaja,Completamente,Vendas,6,2515.2,Alto,0,13,Outro,Remoto,Medio,Alto,Alto,Alto,Excelente,0,Nao,Melhor,Sim,Medio,-484.8000000000002
a1dd0798-065c-44bd-8dc9-5af12e313e45,31,Masculino,Divorciado,Nao,Nao,Mestrado,Bioinformatica,4,Executivo(a) de Contas,Pleno,7,7,Outros,Nao,Raramente_Viaja,Consideravelmente,Vendas,7,5460.0,Baixo,5,6,Carro Proprio,Remoto,Muito Alto,Muito Alto,Muito Alto,Muito Alto,Extraordinario,1,Nao,Otimo,Nao,Medio,260.0
2b4ff1eb-c8e1-419c-b91f-5bf2632c8974,39,Masculino,Casado,Nao,Nao,Doutorado,Bioinformatica,3,Diretor(a) de Operacoes,Pleno,7,7,Outros,Sim,Raramente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),7,9678.6,Baixo,7,10,Carro Proprio,Remoto,Baixo,Muito Alto,Baixo,Alto,Excelente,0,Nao,Melhor,Sim,Alto,-3321.4
dd12a172-152a-404d-bd22-abe5d96c8047,50,Feminino,Divorciado,Nao,Nao,Mestrado,Bioinformatica,3,Gerente de Projetos,Diretor,7,0,Inovacao,Sim,Raramente_Viaja,Consideravelmente,Vendas,6,19517.0,Medio,0,1,Carro Proprio,Remoto,Muito Alto,Alto,Muito Alto,Alto,Excelente,0,Nao,Bom,Nao,Medio,1517.0
8d8aa60d-44ad-4f16-8bb5-e952bba094c4,39,Masculino,Casado,Nao,Nao,Ensino medio ou abaixo,Bioinformatica,5,Arquiteto(a) de Solucoes,Senior,7,7,Inovacao,Nao,Raramente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),7,9991.0,Medio,1,6,Carro Proprio,Remoto,Baixo,Baixo,Baixo,Medio,Excelente,1,Nao,Melhor,Sim,Muito Alto,-2009.0
3df3fa63-3de6-4a26-a49b-796a5706f968,36,Feminino,Divorciado,Nao,Nao,Especializacao,Curso Tecnico,2,Diretor(a) de Operacoes,Senior,7,7,Sustentacao,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),7,15378.0,Baixo,7,1,Outro,Presencial,Baixo,Alto,Baixo,Baixo,Extraordinario,0,Sim,Melhor,Sim,Alto,-622.0
462459ac-0e15-47fd-9039-616cf05b6835,33,Masculino,Casado,Nao,Nao,Ensino medio ou abaixo,Bioinformatica,2,Gerente de Projetos,Senior,7,6,Sustentacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),7,13610.0,Medio,7,15,Outro,Presencial,Medio,Muito Alto,Alto,Alto,Excelente,0,Sim,Otimo,Nao,Medio,1610.0
132fa3a6-fb88-4007-8e45-3ab91f3b9c7c,38,Feminino,Divorciado,Nao,Nao,Ensino superior,Ciencia da Computacao,3,Executivo(a) de Contas,Pleno,7,7,Sustentacao,Nao,Raramente_Viaja,Razoavelmente,Vendas,7,6893.0,Medio,1,2,Transporte publico,Presencial,Baixo,Muito Alto,Baixo,Alto,Excelente,0,Nao,Melhor,Sim,Medio,1693.0
55a589bb-4890-4711-b335-9b2764ae6b55,51,Feminino,Solteiro,Nao,Nao,Especializacao,Bioinformatica,6,Arquiteto(a) de Solucoes,Gerente,7,7,Sustentacao,Sim,Raramente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),0,13734.0,Medio,1,3,Carro Proprio,Remoto,Alto,Alto,Medio,Alto,Excelente,0,Nao,Melhor,Nao,Muito Alto,-1266.0
c8e7053d-711c-4ae6-a399-c6f0118de852,27,Feminino,Solteiro,Nao,Nao,Especializacao,Bioinformatica,2,Engenheiro(a) de Machine Learning,Junior,7,7,Inovacao,Sim,Raramente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),3,2962.7,Baixo,0,9,Carro Proprio,Presencial,Baixo,Muito Alto,Medio,Alto,Excelente,4,Nao,Bom,Nao,Muito Alto,-2037.3
be74c55b-8bbb-4081-aca4-9608a2257d1d,40,Masculino,Casado,Nao,Nao,Ensino superior,Bioinformatica,2,Analista de QA,Pleno,7,2,Inovacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),7,3289.2,Muito Alto,3,19,Transporte publico,Remoto,Muito Alto,Alto,Muito Alto,Alto,Excelente,2,Sim,Otimo,Nao,Alto,-1710.8000000000002
f1960604-7b75-422e-9da7-f175d4454efc,25,Masculino,Divorciado,Nao,Nao,Ensino medio ou abaixo,Ciencia da Computacao,6,Diretor(a) de Operacoes,Pleno,7,7,Outros,Sim,Frequentemente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),7,9370.8,Baixo,0,2,Carro Proprio,Remoto,Muito Alto,Alto,Alto,Muito Alto,Excelente,0,Nao,Melhor,Nao,Alto,-3629.2000000000007
82c3d650-4d44-4495-9858-9221558c1c72,26,Masculino,Solteiro,Nao,Nao,Especializacao,Bioinformatica,2,Executivo(a) de Contas,Pleno,7,7,Sustentacao,Sim,Frequentemente_Viaja,Razoavelmente,Vendas,7,4294.0,Alto,0,1,Transporte publico,Presencial,Medio,Medio,Baixo,Medio,Excelente,0,Nao,Melhor,Sim,Medio,-906.0
d495c865-a798-4bb0-b059-001dc5cc4975,33,Masculino,Casado,Sim,Nao,Ensino superior,Marketing,2,Executivo(a) de Contas,Pleno,7,7,Outros,Nao,Nao_Viaja,Consideravelmente,Vendas,7,6146.0,Baixo,0,22,Outro,Presencial,Medio,Baixo,Medio,Alto,Excelente,0,Nao,Otimo,Nao,Medio,946.0
a90d287b-4458-4804-9c52-9c76b222c8c1,41,Masculino,Divorciado,Nao,Nao,Especializacao,Ciencia da Computacao,2,Gerente de Projetos,Gerente,7,6,Inovacao,Sim,Frequentemente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),7,17181.0,Baixo,7,10,Transporte publico,Remoto,Medio,Medio,Baixo,Medio,Excelente,0,Nao,Bom,Nao,Medio,2181.0
eeca52b3-1c11-4885-a6db-5e514190c9a1,37,Masculino,Divorciado,Nao,Nao,Mestrado,Ciencia da Computacao,2,Diretor(a) de Operacoes,Pleno,7,5,Outros,Nao,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),7,10787.4,Baixo,0,1,Transporte publico,Remoto,Muito Alto,Alto,Alto,Medio,Excelente,0,Nao,Otimo,Nao,Alto,-2212.6000000000004
d508e926-52ae-42a0-a6a6-f5b323e8bde1,31,Masculino,Casado,Nao,Nao,Mestrado,Ciencia da Computacao,2,SDR (Sales Development Representative),Junior,7,7,Outros,Sim,Raramente_Viaja,Razoavelmente,Vendas,2,2794.8,Alto,5,7,Transporte publico,Presencial,Alto,Medio,Alto,Medio,Excelente,0,Nao,Otimo,Sim,Medio,-205.19999999999985
0d6a6cc8-0708-4749-b535-ba8fa9a18651,40,Masculino,Casado,Nao,Nao,Especializacao,Marketing,3,Executivo(a) de Contas,Pleno,7,7,Outros,Sim,Raramente_Viaja,Pouco,Vendas,5,8396.0,Medio,7,26,Carro Proprio,Presencial,Baixo,Medio,Baixo,Alto,Excelente,0,Nao,Bom,Nao,Medio,3196.0
5c9761e9-0a41-46a9-99fe-b2614e7c2aab,33,Masculino,Solteiro,Nao,Nao,Especializacao,Marketing,6,Executivo(a) de Contas,Pleno,7,7,Outros,Nao,Frequentemente_Viaja,Consideravelmente,Vendas,1,4682.0,Muito Alto,0,10,Transporte publico,Presencial,Alto,Alto,Muito Alto,Medio,Excelente,2,Nao,Bom,Sim,Medio,-518.0
a27e94ac-4001-4066-acf2-7f3e2fcbdd83,36,Masculino,Casado,Nao,Nao,Especializacao,Bioinformatica,3,Arquiteto(a) de Solucoes,Pleno,7,7,Sustentacao,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),7,6624.8,Muito Alto,7,27,Outro,Remoto,Alto,Medio,Alto,Alto,Excelente,0,Nao,Bom,Nao,Muito Alto,-2375.2
32008c58-a76e-4e40-b61e-8a196d1ac080,32,Masculino,Solteiro,Nao,Nao,Ensino superior,Ciencia da Computacao,2,Analista de QA,Junior,7,7,Sustentacao,Nao,Frequentemente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),6,3681.6,Alto,3,2,Carro Proprio,Presencial,Muito Alto,Alto,Muito Alto,Alto,Excelente,0,Nao,Bom,Nao,Alto,481.5999999999999
07651898-8fe1-4c61-b773-68d452d339be,31,Masculino,Divorciado,Nao,Nao,Mestrado,Ciencia da Computacao,3,Analista de QA,Pleno,7,7,Inovacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),7,7098.0,Alto,1,7,Transporte publico,Remoto,Muito Alto,Muito Alto,Muito Alto,Alto,Extraordinario,3,Nao,Bom,Nao,Alto,2098.0
e4a2a20e-f5ff-4e74-890d-0bff0e3df3c8,30,Masculino,Divorciado,Nao,Nao,Ensino superior,Marketing,2,Executivo(a) de Contas,Senior,7,7,Outros,Sim,Raramente_Viaja,Razoavelmente,Vendas,7,7140.0,Alto,1,15,Outro,Presencial,Medio,Baixo,Baixo,Medio,Excelente,0,Nao,Melhor,Nao,Medio,-860.0
b4689843-116c-4d7f-8909-fcf9c8f3c298,35,Masculino,Casado,Nao,Nao,Mestrado,Ciencia da Computacao,3,Diretor(a) de Operacoes,Pleno,7,7,Outros,Nao,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),7,12389.4,Medio,0,27,Outro,Presencial,Alto,Medio,Alto,Alto,Excelente,0,Nao,Melhor,Nao,Alto,-610.6000000000004
bdebcae3-cd94-4ed8-bf0a-9a78cf06cf21,49,Feminino,Solteiro,Nao,Nao,Ensino superior,Curso Tecnico,2,Arquiteto(a) de Solucoes,Gerente,7,1,Inovacao,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),7,13964.0,Muito Alto,0,1,Carro Proprio,Remoto,Alto,Muito Alto,Alto,Medio,Excelente,3,Sim,Melhor,Nao,Muito Alto,-1036.0
5e0a4b98-dd1b-43b7-acc4-df7312e05676,56,Masculino,Solteiro,Sim,Nao,Mestrado,Ciencia da Computacao,4,Gerente de Projetos,Diretor,7,3,Sustentacao,Sim,Raramente_Viaja,Pouco,Recursos Humanos,7,19717.0,Medio,7,8,Transporte publico,Remoto,Baixo,Baixo,Medio,Alto,Excelente,0,Nao,Melhor,Sim,Medio,1717.0
44daa72e-0a92-43b6-8d16-8782d381c81f,54,Feminino,Casado,Nao,Nao,Mestrado,Bioinformatica,2,Engenheiro(a) de Machine Learning,Pleno,7,1,Sustentacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),7,8910.2,Muito Alto,1,7,Carro Proprio,Presencial,Alto,Medio,Muito Alto,Alto,Excelente,0,Nao,Bom,Sim,Muito Alto,-89.79999999999927
e502d82c-3667-46d3-996e-ee90c4b16e8c,39,Masculino,Casado,Nao,Nao,Especializacao,Bioinformatica,3,Executivo(a) de Contas,Senior,7,6,Outros,Sim,Raramente_Viaja,Razoavelmente,Vendas,6,8237.0,Alto,7,6,Transporte publico,Remoto,Alto,Baixo,Alto,Muito Alto,Excelente,0,Nao,Melhor,Nao,Medio,237.0
28db62cd-b47b-48c4-9942-9e38096c34a9,56,Feminino,Casado,Nao,Nao,Especializacao,Ciencia da Computacao,0,Executivo(a) de Contas,Gerente,7,7,Outros,Sim,Frequentemente_Viaja,Razoavelmente,Vendas,7,13212.0,Muito Alto,7,6,Carro Proprio,Presencial,Medio,Muito Alto,Baixo,Muito Alto,Excelente,0,Nao,Bom,Nao,Medio,1212.0
03a3a4ca-d0c3-4927-a457-486245a43a47,37,Masculino,Divorciado,Nao,Nao,Especializacao,Bioinformatica,2,Engenheiro(a) de Machine Learning,Pleno,7,7,Sustentacao,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),7,7766.2,Baixo,6,6,Transporte publico,Remoto,Baixo,Baixo,Baixo,Muito Alto,Excelente,3,Sim,Melhor,Nao,Muito Alto,-1233.8000000000002
b086567f-43cc-4b11-bc06-3b9808c790ab,29,Feminino,Divorciado,Nao,Nao,Mestrado,Ciencia da Computacao,1,Engenheiro(a) de Machine Learning,Junior,7,5,Sustentacao,Sim,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),7,3268.2,Muito Alto,1,28,Outro,Remoto,Alto,Baixo,Muito Alto,Alto,Extraordinario,0,Nao,Melhor,Nao,Muito Alto,-1731.8000000000002
140789a2-fc47-4a6c-b5e6-e0d46568ea0a,47,Feminino,Casado,Nao,Nao,Ensino superior,Marketing,2,Executivo(a) de Contas,Pleno,7,6,Outros,Sim,Raramente_Viaja,Consideravelmente,Vendas,7,4537.0,Alto,7,2,Carro Proprio,Presencial,Alto,Baixo,Muito Alto,Alto,Extraordinario,1,Sim,Melhor,Sim,Medio,-663.0
